FrameNumber,Timestamp,LeftElbowYaw,LeftElbowRoll,RightElbowYaw,RightElbowRoll,LeftShoulderRoll,LeftShoulderPitch,RightShoulderRoll,RightShoulderPitch,LeftWristX,LeftWristY,LeftWristZ,RightWristX,RightWristY,RightWristZ,LeftElbowX,LeftElbowY,LeftElbowZ,RightElbowX,RightElbowY,RightElbowZ,LeftShoulderX,LeftShoulderY,LeftShoulderZ,RightShoulderX,RightShoulderY,RightShoulderZ,LeftWristColorX,LeftWristColorY,RightWristColorX,RightWristColorY,LeftElbowColorX,LeftElbowColorY,RightElbowColorX,RightElbowColorY,LeftShoulderColorX,LeftShoulderColorY,RightShoulderColorX,RightShoulderColorY
133,2024-08-09T17:00:18.0107530+03:30,-41,-10,92,13,18,55,-26,102,-0.337565,-0.22736451,2.05473447,0.395395815,-0.267241836,2.546507,-0.286322027,-0.017325649,2.241862,0.283783019,-0.035709288,2.55481,-0.199719667,0.201892719,2.393266,0.1531013,0.220491022,2.498445,0,0,0,0,0,0,0,0,0,0,0,0
134,2024-08-09T17:00:18.0433929+03:30,-41,-10,90,12,18,55,-26,102,-0.33731243,-0.227333933,2.05519414,0.394304454,-0.269148022,2.54850745,-0.2862389,-0.01777816,2.24163485,0.283539027,-0.03558211,2.55440354,-0.199817479,0.20175153,2.3930223,0.152916372,0.220534861,2.49805617,0,0,0,0,0,0,0,0,0,0,0,0
135,2024-08-09T17:00:18.0767359+03:30,-41,-10,89,12,18,55,-26,102,-0.33706376,-0.227403089,2.05556822,0.393906564,-0.270200849,2.54887724,-0.286156356,-0.0182138588,2.241398,0.2835284,-0.03573904,2.55412674,-0.199915349,0.201615408,2.39278173,0.152726725,0.2205659,2.49762416,0,0,0,0,0,0,0,0,0,0,0,0
136,2024-08-09T17:00:18.1068771+03:30,-40,-10,85,12,18,55,-27,102,-0.336819023,-0.227543324,2.05587649,0.394021362,-0.270327836,2.5478816,-0.286069632,-0.0186172128,2.24117017,0.283684254,-0.0360513069,2.55391932,-0.200004712,0.20148924,2.39254665,0.152546942,0.2206188,2.49717546,0,0,0,0,0,0,0,0,0,0,0,0
137,2024-08-09T17:00:18.1388097+03:30,-45,-11,84,13,18,56,-27,103,-0.336571455,-0.22731775,2.05634832,0.393553257,-0.27115342,2.54882574,-0.28596893,-0.0189834479,2.24096727,0.283954829,-0.0364664681,2.55375886,-0.200087145,0.201379761,2.3923223,0.152391389,0.220686257,2.49673557,0,0,0,0,0,0,0,0,0,0,0,0
138,2024-08-09T17:00:18.1755532+03:30,-44,-11,83,13,18,56,-27,103,-0.336377323,-0.2279903,2.05618715,0.393017918,-0.272322834,2.55034661,-0.28586033,-0.0193116479,2.24078512,0.284266949,-0.0368824,2.55360413,-0.200165316,0.201282084,2.39210534,0.152280524,0.2208861,2.49640512,0,0,0,0,0,0,0,0,0,0,0,0
139,2024-08-09T17:00:18.2125694+03:30,-44,-11,83,13,18,56,-27,103,-0.336129278,-0.227934733,2.0564034,0.3930025,-0.27229476,2.55051923,-0.285749525,-0.0196048245,2.240623,0.284655154,-0.03728639,2.553441,-0.200235084,0.2011951,2.391894,0.15218997,0.221124321,2.496094,0,0,0,0,0,0,0,0,0,0,0,0
140,2024-08-09T17:00:18.2424557+03:30,-44,-11,81,12,18,56,-27,102,-0.335852653,-0.227384418,2.056881,0.393163949,-0.272598058,2.55049729,-0.28563863,-0.0198767669,2.2404654,0.285100073,-0.0376766846,2.55328727,-0.200296029,0.201113269,2.39168262,0.152152821,0.221403584,2.49585366,0,0,0,0,0,0,0,0,0,0,0,0
141,2024-08-09T17:00:18.2795198+03:30,-44,-11,81,11,18,56,-27,102,-0.335564256,-0.226510018,2.057527,0.393107563,-0.2731095,2.551069,-0.285531253,-0.0201286562,2.24031615,0.284825742,-0.0370169356,2.55275822,-0.200347945,0.201037928,2.39147472,0.152152821,0.221706986,2.49566579,0,0,0,0,0,0,0,0,0,0,0,0
142,2024-08-09T17:00:18.3125109+03:30,-45,-11,80,11,18,56,-27,102,-0.3352632,-0.225598365,2.058193,0.3929571,-0.273720741,2.55204988,-0.28542605,-0.0203610566,2.24017787,0.284112424,-0.0356671028,2.552017,-0.2003868,0.200972155,2.39126873,0.152198017,0.222037777,2.49554634,0,0,0,0,0,0,0,0,0,0,0,0
143,2024-08-09T17:00:18.3435545+03:30,-45,-11,80,11,18,56,-27,102,-0.3349598,-0.2247798,2.05881238,0.3933201,-0.273677945,2.55128837,-0.2852886,-0.02052665,2.240101,0.2837956,-0.0349316448,2.55157828,-0.200405747,0.200918823,2.39106417,0.152272314,0.222390115,2.49546933,0,0,0,0,0,0,0,0,0,0,0,0
144,2024-08-09T17:00:18.3794962+03:30,-45,-11,81,11,18,56,-27,102,-0.3348062,-0.2249312,2.05871439,0.393475562,-0.2730856,2.55072665,-0.2851296,-0.0206193663,2.240079,0.283795267,-0.03464179,2.55138016,-0.200402111,0.200860679,2.39084983,0.1523488,0.222660616,2.49533415,0,0,0,0,0,0,0,0,0,0,0,0
145,2024-08-09T17:00:18.4163759+03:30,-45,-11,81,11,18,56,-27,102,-0.334731221,-0.224599734,2.058857,0.393569648,-0.272594661,2.550376,-0.284960479,-0.02066112,2.240093,0.283545554,-0.03356374,2.55110145,-0.20038709,0.200794384,2.390626,0.152471274,0.2228997,2.49522924,0,0,0,0,0,0,0,0,0,0,0,0
146,2024-08-09T17:00:18.4465149+03:30,-45,-11,82,11,18,56,-27,102,-0.334673464,-0.224300936,2.05897045,0.394121736,-0.27199918,2.54911113,-0.2847894,-0.020668814,2.24013042,0.2836074,-0.0332499333,2.55051732,-0.200353891,0.200730219,2.39039922,0.1526175,0.223077074,2.495101,0,0,0,0,0,0,0,0,0,0,0,0
147,2024-08-09T17:00:18.4798425+03:30,-45,-11,83,11,18,56,-27,102,-0.334631771,-0.224083066,2.059024,0.394320875,-0.269535,2.54757953,-0.284612238,-0.0206512958,2.24018884,0.283058047,-0.0320303962,2.54936838,-0.20030047,0.20066534,2.39016652,0.152868539,0.2232903,2.49514413,0,0,0,0,0,0,0,0,0,0,0,0
148,2024-08-09T17:00:18.5149004+03:30,-50,-10,90,11,17,56,-26,102,-0.3347164,-0.224580854,2.0584712,0.394508272,-0.2656186,2.54540539,-0.284433573,-0.0206180271,2.24025917,0.282108217,-0.0302507542,2.54788232,-0.200223267,0.200616434,2.389939,0.153189585,0.22354652,2.49532151,0,0,0,0,0,0,0,0,0,0,0,0
149,2024-08-09T17:00:18.5477665+03:30,-50,-10,92,11,17,56,-26,101,-0.334756553,-0.2252556,2.05779481,0.394885361,-0.2628627,2.54317451,-0.284255654,-0.02057326,2.24033761,0.281772882,-0.02950831,2.54678,-0.20012185,0.200585186,2.38971686,0.153573066,0.223823041,2.49560523,0,0,0,0,0,0,0,0,0,0,0,0
150,2024-08-09T17:00:18.5816489+03:30,-50,-10,92,11,17,56,-26,101,-0.334763646,-0.2259422,2.057104,0.3952353,-0.262407959,2.54220772,-0.284082741,-0.0205212757,2.240409,0.281850755,-0.0294560883,2.54607153,-0.200005874,0.2005693,2.38950276,0.153955653,0.224050954,2.4958446,0,0,0,0,0,0,0,0,0,0,0,0
151,2024-08-09T17:00:18.6109382+03:30,-46,-11,93,11,18,56,-26,101,-0.334748447,-0.226558924,2.05643535,0.395560533,-0.26234293,2.54145,-0.283914655,-0.0204497743,2.24046946,0.2821862,-0.0298669562,2.54566622,-0.19987765,0.200564057,2.38929081,0.154340565,0.224249,2.49607,0,0,0,0,0,0,0,0,0,0,0,0
152,2024-08-09T17:00:18.6436393+03:30,-46,-11,93,11,18,56,-26,101,-0.334722072,-0.227073446,2.055803,0.396090657,-0.2618578,2.54034376,-0.283746779,-0.0203571375,2.2405107,0.282674879,-0.0305453483,2.54550886,-0.1997417,0.200571686,2.38908553,0.154720634,0.224453762,2.4963007,0,0,0,0,0,0,0,0,0,0,0,0
153,2024-08-09T17:00:18.6790768+03:30,-46,-11,94,11,18,56,-26,101,-0.3347072,-0.227477372,2.055204,0.396427423,-0.2616035,2.539493,-0.283592552,-0.02023867,2.24051857,0.2832465,-0.03138409,2.54551315,-0.199603066,0.20059225,2.38888884,0.155086771,0.224662364,2.49652624,0,0,0,0,0,0,0,0,0,0,0,0
154,2024-08-09T17:00:18.7107882+03:30,-46,-11,94,11,18,56,-26,101,-0.334714741,-0.227362216,2.05474854,0.39686954,-0.261625528,2.538482,-0.283451647,-0.020097442,2.24046421,0.283817947,-0.0323302671,2.5456357,-0.199464113,0.200623691,2.388701,0.155442238,0.224869713,2.49674916,0,0,0,0,0,0,0,0,0,0,0,0
155,2024-08-09T17:00:18.7441391+03:30,-47,-11,94,12,18,56,-26,101,-0.334760338,-0.226824984,2.0544064,0.3969424,-0.26236,2.53851366,-0.283328861,-0.0199238248,2.24032378,0.28439343,-0.0333166532,2.545836,-0.199321032,0.20066084,2.38851738,0.155783415,0.225070626,2.496962,0,0,0,0,0,0,0,0,0,0,0,0
156,2024-08-09T17:00:18.7758848+03:30,-47,-11,94,12,18,56,-26,101,-0.334842056,-0.226056784,2.05411,0.3972775,-0.262386262,2.53766727,-0.283216238,-0.01972841,2.24012232,0.284380764,-0.0332480781,2.5462153,-0.199173912,0.2007043,2.38833785,0.156114668,0.225276291,2.49717116,0,0,0,0,0,0,0,0,0,0,0,0
157,2024-08-09T17:00:18.8114490+03:30,-48,-11,95,12,18,56,-26,101,-0.335081756,-0.2259429,2.05304718,0.3977292,-0.2618488,2.53627944,-0.283111632,-0.0195026,2.23984,0.283943325,-0.03238179,2.5463686,-0.199027359,0.200750992,2.388164,0.156395,0.225389346,2.49722886,0,0,0,0,0,0,0,0,0,0,0,0
158,2024-08-09T17:00:18.8446962+03:30,-48,-11,96,13,18,56,-26,101,-0.3354176,-0.226266414,2.05149412,0.398293376,-0.261081576,2.53458047,-0.283012152,-0.0192523617,2.239505,0.283859342,-0.0322114676,2.54650784,-0.19888331,0.200800359,2.38799572,0.1566501,0.225443408,2.497204,0,0,0,0,0,0,0,0,0,0,0,0
159,2024-08-09T17:00:18.8752440+03:30,-49,-11,96,13,18,56,-26,101,-0.335715443,-0.22635524,2.04996014,0.398566842,-0.259676874,2.53322387,-0.282909036,-0.0189554468,2.239142,0.2833546,-0.0312423166,2.54632282,-0.198743254,0.2008532,2.38783336,0.1568786,0.22549063,2.49712038,0,0,0,0,0,0,0,0,0,0,0,0
160,2024-08-09T17:00:18.9133261+03:30,-50,-11,97,13,18,56,-26,101,-0.335977,-0.226263762,2.048475,0.3992719,-0.259663343,2.53086567,-0.2828036,-0.0185919143,2.23873615,0.283231974,-0.0309891328,2.54608536,-0.198602125,0.200919613,2.38767862,0.157079965,0.225588471,2.49700713,0,0,0,0,0,0,0,0,0,0,0,0
161,2024-08-09T17:00:18.9442088+03:30,-50,-11,97,13,18,56,-26,101,-0.3362055,-0.226038039,2.04705882,0.3994288,-0.260310084,2.52964354,-0.2827047,-0.0181628373,2.23825717,0.282620758,-0.0299942382,2.54569173,-0.1984602,0.200999737,2.387531,0.157268479,0.225758955,2.49690413,0,0,0,0,0,0,0,0,0,0,0,0
162,2024-08-09T17:00:18.9798727+03:30,-51,-11,97,13,18,56,-26,101,-0.336395651,-0.224801973,2.046069,0.399288177,-0.260583252,2.52928543,-0.28261897,-0.017593978,2.237705,0.282259673,-0.029817855,2.54553127,-0.198303312,0.20108287,2.38738346,0.1574073,0.22585921,2.496669,0,0,0,0,0,0,0,0,0,0,0,0
163,2024-08-09T17:00:19.0107559+03:30,-48,-10,96,13,18,55,-26,101,-0.336586028,-0.222968817,2.045306,0.398837239,-0.261390746,2.530209,-0.282538533,-0.0169178247,2.23711348,0.282109678,-0.0301904678,2.54547381,-0.198132589,0.201171,2.38723421,0.157531351,0.225924924,2.4963727,0,0,0,0,0,0,0,0,0,0,0,0
164,2024-08-09T17:00:19.0480554+03:30,-49,-11,100,13,18,55,-25,101,-0.336785048,-0.220803291,2.04463863,0.3982908,-0.261824638,2.53113651,-0.282459736,-0.0161503945,2.23649526,0.282120824,-0.0309350919,2.54549241,-0.197951972,0.201260909,2.3870852,0.157687142,0.22597903,2.49610829,0,0,0,0,0,0,0,0,0,0,0,0
165,2024-08-09T17:00:19.0803555+03:30,-50,-11,101,13,18,55,-25,101,-0.336996764,-0.2184491,2.04403257,0.398008,-0.261472672,2.53080416,-0.282388359,-0.0153019456,2.2358408,0.281633943,-0.0304923989,2.545001,-0.197760329,0.201356858,2.38694,0.157868117,0.226022243,2.49586916,0,0,0,0,0,0,0,0,0,0,0,0
166,2024-08-09T17:00:19.1163358+03:30,-52,-11,101,13,18,55,-25,101,-0.3372155,-0.215959892,2.0434885,0.397910863,-0.260949224,2.53043985,-0.282273859,-0.0140657965,2.23528266,0.28139478,-0.03071296,2.544757,-0.197554976,0.201449648,2.38679,0.158032164,0.22601679,2.495569,0,0,0,0,0,0,0,0,0,0,0,0
167,2024-08-09T17:00:19.1476075+03:30,-52,-11,101,13,18,55,-25,101,-0.33744365,-0.213425756,2.04296947,0.397783965,-0.259908438,2.52992058,-0.282117069,-0.0125031183,2.234847,0.280875534,-0.0300708227,2.544098,-0.1973369,0.201543108,2.38663673,0.158194244,0.225987956,2.495248,0,0,0,0,0,0,0,0,0,0,0,0
168,2024-08-09T17:00:19.1789749+03:30,-50,-10,102,13,18,54,-25,101,-0.337689072,-0.210907,2.04243088,0.39792797,-0.258981228,2.5291,-0.281927884,-0.0107388683,2.234502,0.280870676,-0.03013024,2.54352736,-0.1971126,0.201636314,2.38648438,0.158356071,0.22594288,2.49492073,0,0,0,0,0,0,0,0,0,0,0,0
169,2024-08-09T17:00:19.2112955+03:30,-51,-10,103,13,18,54,-25,101,-0.337967128,-0.208439723,2.041842,0.398148566,-0.257927924,2.52768421,-0.2817146,-0.00885923,2.234228,0.2804106,-0.0293114353,2.54248047,-0.196884215,0.201726213,2.38633,0.158539161,0.225885376,2.494616,0,0,0,0,0,0,0,0,0,0,0,0
170,2024-08-09T17:00:19.2435480+03:30,-52,-10,104,14,18,54,-25,101,-0.3382812,-0.206045732,2.041155,0.398511261,-0.256701171,2.52602363,-0.281487882,-0.006927592,2.2340064,0.280004829,-0.0293251667,2.542123,-0.1966536,0.201812118,2.38617015,0.158675,0.225802332,2.49420571,0,0,0,0,0,0,0,0,0,0,0,0
171,2024-08-09T17:00:19.2803148+03:30,-53,-10,104,14,18,54,-25,101,-0.3386445,-0.203770742,2.04034066,0.3985093,-0.256274,2.5255785,-0.28125608,-0.00498673972,2.23380947,0.279669,-0.0298951622,2.54224014,-0.1964159,0.201895028,2.38600516,0.158837259,0.2257636,2.493894,0,0,0,0,0,0,0,0,0,0,0,0
172,2024-08-09T17:00:19.3125151+03:30,-50,-9,105,14,18,53,-25,101,-0.339042,-0.201664373,2.03934455,0.3984098,-0.254955322,2.52447581,-0.281028271,-0.00305712339,2.23361564,0.278923541,-0.02938957,2.54166532,-0.196170792,0.201975733,2.38583469,0.15907456,0.225748345,2.493738,0,0,0,0,0,0,0,0,0,0,0,0
173,2024-08-09T17:00:19.3422672+03:30,-51,-9,106,15,18,53,-25,101,-0.339434028,-0.1996754,2.038226,0.399063826,-0.25512296,2.52224088,-0.2808107,-0.00114050158,2.23341751,0.278571159,-0.0296623036,2.5415957,-0.195909083,0.202064842,2.38566041,0.159418687,0.225748539,2.493763,0,0,0,0,0,0,0,0,0,0,0,0
174,2024-08-09T17:00:19.3782714+03:30,-47,-10,106,15,19,53,-25,101,-0.339806259,-0.197804108,2.03703785,0.4001935,-0.256266862,2.51931143,-0.2806166,0.0007449624,2.233197,0.2787616,-0.0304400548,2.54146123,-0.1956381,0.202160761,2.385486,0.159827277,0.225744411,2.49390149,0,0,0,0,0,0,0,0,0,0,0,0
175,2024-08-09T17:00:19.4087586+03:30,-48,-10,109,15,19,53,-24,100,-0.340101331,-0.195736259,2.03594923,0.401193917,-0.257979244,2.516911,-0.280465871,0.002577657,2.23289824,0.2791545,-0.0315318666,2.54159713,-0.195360839,0.202265054,2.38531375,0.1602883,0.225745171,2.49413681,0,0,0,0,0,0,0,0,0,0,0,0
176,2024-08-09T17:00:19.4422465+03:30,-45,-10,109,16,19,52,-24,100,-0.3403423,-0.193554878,2.0348947,0.402227968,-0.259560436,2.51442742,-0.2803489,0.004343773,2.23252535,0.27940467,-0.0315965824,2.54137588,-0.195070848,0.2023784,2.38514328,0.160780147,0.225746676,2.49443245,0,0,0,0,0,0,0,0,0,0,0,0
177,2024-08-09T17:00:19.4754949+03:30,-46,-10,109,16,19,52,-24,100,-0.340556055,-0.1913442,2.033719,0.402724266,-0.261106163,2.513631,-0.280262768,0.00604248745,2.232093,0.279796273,-0.0322288647,2.5414772,-0.1947535,0.202482045,2.38495326,0.161233544,0.22564663,2.49457669,0,0,0,0,0,0,0,0,0,0,0,0
178,2024-08-09T17:00:19.5090004+03:30,-47,-10,108,16,19,52,-24,100,-0.340744,-0.189140335,2.03242922,0.40366298,-0.2627541,2.51181746,-0.280204117,0.00769174937,2.23157358,0.280275822,-0.03321348,2.54181361,-0.194413826,0.202584684,2.38475728,0.161670566,0.225494474,2.49463248,0,0,0,0,0,0,0,0,0,0,0,0
179,2024-08-09T17:00:19.5387522+03:30,-48,-10,107,16,19,52,-24,100,-0.340919554,-0.186934933,2.03093362,0.4033398,-0.266122,2.513113,-0.280171037,0.009377845,2.230965,0.280753642,-0.0344352834,2.5424087,-0.19404766,0.20269534,2.3845675,0.16214855,0.225334033,2.494748,0,0,0,0,0,0,0,0,0,0,0,0
180,2024-08-09T17:00:19.5738334+03:30,-45,-9,105,15,19,51,-24,100,-0.341223925,-0.183591336,2.029606,0.402196318,-0.270540416,2.516432,-0.280356526,0.0109808054,2.22984886,0.281214982,-0.03578562,2.543151,-0.193651319,0.202815041,2.38438654,0.162655577,0.225186974,2.49491978,0,0,0,0,0,0,0,0,0,0,0,0
181,2024-08-09T17:00:19.6079262+03:30,-43,-10,104,16,20,51,-24,101,-0.34154126,-0.179592267,2.02822828,0.40128684,-0.2729334,2.51783657,-0.2806196,0.0126359314,2.2284925,0.281605661,-0.03717641,2.54396081,-0.193228677,0.202944785,2.38421822,0.163161054,0.225074574,2.49509048,0,0,0,0,0,0,0,0,0,0,0,0
182,2024-08-09T17:00:19.6398726+03:30,-41,-10,103,16,20,50,-24,101,-0.3418755,-0.175254136,2.02674866,0.400935054,-0.274990648,2.518046,-0.280938447,0.0143014742,2.22691131,0.282137066,-0.038579762,2.544534,-0.1927876,0.203084663,2.38406563,0.1636126,0.224905133,2.495131,0,0,0,0,0,0,0,0,0,0,0,0
183,2024-08-09T17:00:19.6764758+03:30,-43,-10,102,16,20,50,-24,101,-0.342193455,-0.170656979,2.02520061,0.400891125,-0.275667727,2.51726174,-0.281294137,0.015981799,2.225129,0.2827087,-0.03995724,2.545031,-0.192331821,0.203229845,2.3839252,0.163997024,0.224667534,2.4950285,0,0,0,0,0,0,0,0,0,0,0,0
184,2024-08-09T17:00:19.7083641+03:30,-40,-10,102,17,20,49,-24,101,-0.342453063,-0.1658108,2.0235858,0.401319534,-0.2762134,2.51549983,-0.2817043,0.0181844421,2.22305417,0.283257067,-0.0412934162,2.54549122,-0.191862568,0.203393042,2.383807,0.1643536,0.224414453,2.49487853,0,0,0,0,0,0,0,0,0,0,0,0
185,2024-08-09T17:00:19.7422832+03:30,-37,-9,103,17,20,48,-24,101,-0.3426527,-0.160740867,2.02189088,0.401775658,-0.276055932,2.51351166,-0.282135874,0.0206688512,2.22084618,0.2839308,-0.042591475,2.5455792,-0.1913714,0.203589886,2.38373017,0.1647007,0.224171251,2.49471974,0,0,0,0,0,0,0,0,0,0,0,0
186,2024-08-09T17:00:19.7768187+03:30,-35,-10,103,18,21,48,-24,101,-0.34280175,-0.155673146,2.01999116,0.402413964,-0.275804967,2.511066,-0.282498866,0.02344959,2.21850157,0.283698976,-0.0423777923,2.54488158,-0.190870181,0.203810751,2.38369155,0.1650338,0.22395803,2.49455571,0,0,0,0,0,0,0,0,0,0,0,0
187,2024-08-09T17:00:19.8072164+03:30,-32,-10,103,18,21,47,-24,101,-0.342873842,-0.150682732,2.01788354,0.403240234,-0.2756735,2.508346,-0.282777578,0.0265403669,2.21606779,0.283912122,-0.0423733741,2.5440433,-0.190362081,0.204055488,2.38368869,0.165345624,0.22373195,2.4943552,0,0,0,0,0,0,0,0,0,0,0,0
188,2024-08-09T17:00:19.8436413+03:30,-28,-9,104,18,21,46,-24,101,-0.342863381,-0.14572522,2.01554275,0.4031977,-0.27373445,2.50628138,-0.282980174,0.02989923,2.21358633,0.283473521,-0.0414795168,2.543534,-0.1898581,0.204318687,2.38371086,0.165675223,0.223513871,2.4941988,0,0,0,0,0,0,0,0,0,0,0,0
189,2024-08-09T17:00:19.8758229+03:30,-24,-9,104,19,21,45,-24,101,-0.342708826,-0.140429914,2.01310134,0.40300715,-0.272487879,2.5055778,-0.283110827,0.0335386656,2.211084,0.283141136,-0.0412877761,2.54370475,-0.1893657,0.204592377,2.38375163,0.165995881,0.223277584,2.4940207,0,0,0,0,0,0,0,0,0,0,0,0
190,2024-08-09T17:00:19.9122481+03:30,-19,-9,107,19,21,44,-23,101,-0.342448533,-0.134806737,2.0106802,0.402724773,-0.271734118,2.50576425,-0.2832178,0.0375367962,2.20877481,0.282903552,-0.0415809676,2.544292,-0.18887645,0.204889446,2.38381171,0.166296646,0.2230163,2.493821,0,0,0,0,0,0,0,0,0,0,0,0
191,2024-08-09T17:00:19.9432768+03:30,-15,-9,107,19,21,43,-23,101,-0.342112958,-0.129033729,2.00802135,0.402732283,-0.270525724,2.50506473,-0.283336073,0.0417375453,2.20665455,0.282964766,-0.04198562,2.54430985,-0.188399225,0.20521304,2.38389683,0.166570261,0.222726658,2.493587,0,0,0,0,0,0,0,0,0,0,0,0
192,2024-08-09T17:00:19.9798784+03:30,-10,-10,107,20,22,42,-23,101,-0.3417122,-0.123218305,2.00514269,0.402986,-0.26993683,2.503636,-0.283474535,0.0461337976,2.20463729,0.2831725,-0.0423939452,2.54398465,-0.18792814,0.205552191,2.38400149,0.166855454,0.222439423,2.493388,0,0,0,0,0,0,0,0,0,0,0,0
193,2024-08-09T17:00:20.0106274+03:30,-6,-10,107,20,22,41,-23,101,-0.341245919,-0.1174218,2.00201821,0.403374851,-0.26958096,2.501995,-0.2835979,0.05067434,2.20269,0.283661872,-0.0428733453,2.54330587,-0.1874623,0.205913588,2.384135,0.167085364,0.222167745,2.49313354,0,0,0,0,0,0,0,0,0,0,0,0
194,2024-08-09T17:00:20.0424939+03:30,3,-10,108,20,22,39,-23,101,-0.340722859,-0.111652911,1.998329,0.4037898,-0.269075572,2.50028157,-0.283671737,0.05534334,2.20077586,0.283965647,-0.0435061455,2.54331017,-0.186994329,0.206304282,2.38430071,0.167244092,0.221921772,2.49281025,0,0,0,0,0,0,0,0,0,0,0,0
195,2024-08-09T17:00:20.0757864+03:30,6,-10,108,21,22,38,-23,101,-0.340157926,-0.105959788,1.99424791,0.40403828,-0.2682724,2.499381,-0.2837034,0.0602147654,2.19886255,0.284160346,-0.0442318879,2.54373813,-0.186494008,0.206722409,2.38450146,0.16742903,0.2217732,2.49259186,0,0,0,0,0,0,0,0,0,0,0,0
196,2024-08-09T17:00:20.1077734+03:30,8,-11,107,20,23,37,-23,101,-0.339529485,-0.100342892,1.9897964,0.40074718,-0.2661807,2.50241852,-0.283692658,0.06535777,2.19695783,0.283817321,-0.04378272,2.54333258,-0.185920209,0.207175881,2.38475156,0.167657822,0.221719578,2.492518,0,0,0,0,0,0,0,0,0,0,0,0
197,2024-08-09T17:00:20.1447144+03:30,11,-12,106,19,23,36,-23,101,-0.338831127,-0.09474351,1.98503971,0.396122783,-0.264747232,2.508257,-0.283705,0.07063252,2.19512868,0.2835729,-0.043768324,2.54366779,-0.18527399,0.207646489,2.38503122,0.167949378,0.2217397,2.49260664,0,0,0,0,0,0,0,0,0,0,0,0
198,2024-08-09T17:00:20.1757752+03:30,13,-12,104,17,23,35,-23,101,-0.3380825,-0.08911719,1.97991717,0.392629832,-0.265878081,2.5142138,-0.283564478,0.07600127,2.193252,0.283449829,-0.0440820269,2.54440069,-0.18459326,0.208118677,2.38532233,0.168236032,0.221728772,2.49270582,0,0,0,0,0,0,0,0,0,0,0,0
